ID,position
377,your answer
378,your answer
379,your answer
380,your answer
381,your answer
382,your answer
383,your answer
384,your answer
385,your answer
386,your answer
387,your answer
388,your answer
389,your answer
390,your answer
391,your answer
392,your answer
393,your answer
394,your answer
395,your answer
396,your answer
397,your answer
398,your answer
399,your answer
400,your answer
401,your answer
402,your answer
403,your answer
404,your answer
405,your answer
406,your answer
407,your answer
408,your answer
409,your answer
410,your answer
411,your answer
412,your answer
413,your answer
414,your answer
415,your answer
416,your answer
417,your answer
418,your answer
419,your answer
420,your answer
421,your answer
422,your answer
423,your answer
424,your answer
425,your answer
426,your answer
427,your answer
428,your answer
429,your answer
430,your answer
431,your answer
432,your answer
433,your answer
434,your answer
435,your answer
436,your answer
437,your answer
438,your answer
439,your answer
440,your answer
441,your answer
442,your answer
443,your answer
444,your answer
445,your answer
446,your answer
447,your answer
448,your answer
449,your answer
450,your answer
451,your answer
452,your answer
453,your answer
454,your answer
455,your answer
456,your answer
457,your answer
458,your answer
459,your answer
460,your answer
461,your answer
462,your answer
463,your answer
464,your answer
465,your answer
466,your answer
467,your answer
468,your answer
469,your answer
470,your answer
471,your answer
472,your answer
473,your answer
474,your answer
475,your answer
476,your answer
477,your answer
478,your answer
479,your answer
480,your answer
481,your answer
482,your answer
483,your answer
484,your answer
485,your answer
486,your answer
487,your answer
488,your answer
489,your answer
490,your answer
491,your answer
492,your answer
493,your answer
494,your answer
495,your answer
496,your answer
497,your answer
498,your answer
499,your answer
500,your answer
501,your answer
502,your answer
503,your answer
504,your answer
505,your answer
506,your answer
507,your answer
508,your answer
509,your answer
510,your answer
511,your answer
512,your answer
513,your answer
514,your answer
515,your answer
516,your answer
517,your answer
518,your answer
519,your answer
520,your answer
521,your answer
522,your answer
523,your answer
524,your answer
525,your answer
526,your answer
527,your answer
528,your answer
529,your answer
530,your answer
531,your answer
532,your answer
533,your answer
534,your answer
535,your answer
536,your answer
537,your answer
538,your answer
539,your answer
540,your answer
541,your answer
542,your answer
543,your answer
544,your answer
545,your answer
546,your answer
547,your answer
548,your answer
549,your answer
550,your answer
551,your answer
552,your answer
553,your answer
554,your answer
555,your answer
556,your answer
557,your answer
558,your answer
559,your answer
560,your answer
561,your answer
562,your answer
563,your answer
564,your answer
565,your answer
566,your answer
567,your answer
568,your answer
569,your answer
570,your answer
571,your answer
572,your answer
573,your answer
574,your answer
575,your answer
576,your answer
577,your answer
578,your answer
579,your answer
580,your answer
581,your answer
582,your answer
583,your answer
584,your answer
585,your answer
586,your answer
587,your answer
588,your answer
589,your answer
590,your answer
591,your answer
592,your answer
593,your answer
594,your answer
595,your answer
596,your answer
597,your answer
598,your answer
599,your answer
600,your answer
601,your answer
602,your answer
603,your answer
604,your answer
605,your answer
606,your answer
607,your answer
608,your answer
609,your answer
610,your answer
611,your answer
612,your answer
613,your answer
614,your answer
615,your answer
616,your answer
617,your answer
618,your answer
619,your answer
620,your answer
621,your answer
622,your answer
623,your answer
624,your answer
625,your answer
626,your answer
627,your answer
628,your answer
629,your answer
630,your answer
631,your answer
632,your answer
633,your answer
634,your answer
635,your answer
636,your answer
637,your answer
638,your answer
639,your answer
640,your answer
641,your answer
642,your answer
643,your answer
644,your answer
645,your answer
646,your answer
647,your answer
648,your answer
649,your answer
650,your answer
651,your answer
652,your answer
653,your answer
654,your answer
655,your answer
656,your answer
657,your answer
658,your answer
659,your answer
660,your answer
661,your answer
662,your answer
663,your answer
664,your answer
665,your answer
666,your answer
667,your answer
668,your answer
669,your answer
670,your answer
671,your answer
672,your answer
673,your answer
674,your answer
675,your answer
676,your answer
677,your answer
678,your answer
679,your answer
680,your answer
681,your answer
682,your answer
683,your answer
684,your answer
685,your answer
686,your answer
687,your answer
688,your answer
689,your answer
690,your answer
691,your answer
692,your answer
693,your answer
694,your answer
695,your answer
696,your answer
697,your answer
698,your answer
699,your answer
700,your answer
701,your answer
702,your answer
703,your answer
704,your answer
705,your answer
706,your answer
707,your answer
708,your answer
709,your answer
710,your answer
711,your answer
712,your answer
713,your answer
714,your answer
715,your answer
716,your answer
717,your answer
718,your answer
719,your answer
720,your answer
721,your answer
722,your answer
723,your answer
724,your answer
725,your answer
726,your answer
727,your answer
728,your answer
729,your answer
730,your answer
731,your answer
732,your answer
733,your answer
734,your answer
735,your answer
736,your answer
737,your answer
738,your answer
739,your answer
740,your answer
741,your answer
742,your answer
743,your answer
744,your answer
745,your answer
746,your answer
747,your answer
748,your answer
749,your answer
750,your answer
751,your answer
752,your answer
753,your answer
754,your answer
755,your answer
756,your answer
757,your answer
758,your answer
759,your answer
760,your answer
761,your answer
762,your answer
763,your answer
764,your answer
765,your answer
766,your answer
767,your answer
768,your answer
769,your answer
770,your answer
771,your answer
772,your answer
773,your answer
774,your answer
775,your answer
776,your answer
777,your answer
778,your answer
779,your answer
780,your answer
781,your answer
782,your answer
783,your answer
784,your answer
785,your answer
786,your answer
787,your answer
788,your answer
789,your answer
790,your answer
791,your answer
792,your answer
793,your answer
794,your answer
795,your answer
796,your answer
797,your answer
798,your answer
799,your answer
800,your answer
801,your answer
802,your answer
803,your answer
804,your answer
805,your answer
806,your answer
807,your answer
808,your answer
809,your answer
810,your answer
811,your answer
812,your answer
813,your answer
814,your answer
815,your answer
816,your answer
817,your answer
818,your answer
819,your answer
820,your answer
821,your answer
822,your answer
823,your answer
824,your answer
825,your answer
826,your answer
827,your answer
828,your answer
829,your answer
830,your answer
831,your answer
832,your answer
833,your answer
834,your answer
835,your answer
836,your answer
837,your answer
838,your answer
839,your answer
840,your answer
841,your answer
842,your answer
843,your answer
844,your answer
845,your answer
846,your answer
847,your answer
848,your answer
849,your answer
850,your answer
851,your answer
852,your answer
853,your answer
854,your answer
855,your answer
856,your answer
857,your answer
858,your answer
859,your answer
860,your answer
861,your answer
862,your answer
863,your answer
864,your answer
865,your answer
866,your answer
867,your answer
868,your answer
869,your answer
870,your answer
871,your answer
872,your answer
873,your answer
874,your answer
875,your answer
876,your answer
877,your answer
878,your answer
879,your answer
880,your answer
881,your answer
882,your answer
883,your answer
884,your answer
885,your answer
886,your answer
887,your answer
888,your answer
889,your answer
890,your answer
891,your answer
892,your answer
893,your answer
894,your answer
895,your answer
896,your answer
897,your answer
898,your answer
899,your answer
900,your answer
901,your answer
902,your answer
903,your answer
904,your answer
905,your answer
906,your answer
907,your answer
908,your answer
909,your answer
910,your answer
911,your answer
912,your answer
913,your answer
914,your answer
915,your answer
916,your answer
917,your answer
918,your answer
919,your answer
920,your answer
921,your answer
922,your answer
923,your answer
924,your answer
925,your answer
926,your answer
927,your answer
928,your answer
929,your answer
930,your answer
931,your answer
932,your answer
933,your answer
934,your answer
935,your answer
936,your answer
937,your answer
938,your answer
939,your answer
940,your answer
941,your answer
942,your answer
943,your answer
944,your answer
945,your answer
946,your answer
947,your answer
948,your answer
949,your answer
950,your answer
951,your answer
952,your answer
953,your answer
954,your answer
955,your answer
956,your answer
957,your answer
958,your answer
959,your answer
960,your answer
961,your answer
962,your answer
963,your answer
964,your answer
965,your answer
966,your answer
967,your answer
968,your answer
969,your answer
970,your answer
971,your answer
972,your answer
973,your answer
974,your answer
975,your answer
976,your answer
977,your answer
978,your answer
979,your answer
980,your answer
981,your answer
982,your answer
983,your answer
984,your answer
985,your answer
986,your answer
987,your answer
988,your answer
989,your answer
990,your answer
991,your answer
992,your answer
993,your answer
994,your answer
995,your answer
996,your answer
997,your answer
998,your answer
999,your answer
1000,your answer
1001,your answer
1002,your answer
1003,your answer
1004,your answer
1005,your answer
1006,your answer
1007,your answer
1008,your answer
1009,your answer
1010,your answer
1011,your answer
1012,your answer
1013,your answer
1014,your answer
1015,your answer
1016,your answer
1017,your answer
1018,your answer
1019,your answer
1020,your answer
1021,your answer
1022,your answer
1023,your answer
1024,your answer
1025,your answer
1026,your answer
1027,your answer
1028,your answer
1029,your answer
1030,your answer
1031,your answer
1032,your answer
1033,your answer
1034,your answer
1035,your answer
1036,your answer
1037,your answer
1038,your answer
1039,your answer
1040,your answer
1041,your answer
1042,your answer
1043,your answer
1044,your answer
1045,your answer
1046,your answer
1047,your answer
1048,your answer
1049,your answer
1050,your answer
1051,your answer
1052,your answer
1053,your answer
1054,your answer
1055,your answer
1056,your answer
1057,your answer
1058,your answer
1059,your answer
1060,your answer
1061,your answer
1062,your answer
1063,your answer
1064,your answer
1065,your answer
1066,your answer
1067,your answer
1068,your answer
1069,your answer
1070,your answer
1071,your answer
1072,your answer
1073,your answer
1074,your answer
1075,your answer
1076,your answer
1077,your answer
1078,your answer
1079,your answer
1080,your answer
1081,your answer
1082,your answer
1083,your answer
1084,your answer
1085,your answer
1086,your answer
1087,your answer
1088,your answer
1089,your answer
1090,your answer
1091,your answer
1092,your answer
1093,your answer
1094,your answer
1095,your answer
1096,your answer
1097,your answer
1098,your answer
1099,your answer
1100,your answer
1101,your answer
1102,your answer
1103,your answer
1104,your answer
1105,your answer
1106,your answer
1107,your answer
1108,your answer
1109,your answer
1110,your answer
1111,your answer
1112,your answer
1113,your answer
1114,your answer
1115,your answer
1116,your answer
1117,your answer
1118,your answer
1119,your answer
1120,your answer
1121,your answer
1122,your answer
1123,your answer
1124,your answer
1125,your answer
1126,your answer
1127,your answer
1128,your answer
1129,your answer
1130,your answer
1131,your answer
1132,your answer
1133,your answer
1134,your answer
1135,your answer
1136,your answer
1137,your answer
1138,your answer
1139,your answer
1140,your answer
1141,your answer
1142,your answer
1143,your answer
1144,your answer
1145,your answer
1146,your answer
1147,your answer
1148,your answer
1149,your answer
1150,your answer
1151,your answer
1152,your answer
1153,your answer
1154,your answer
1155,your answer
1156,your answer
1157,your answer
1158,your answer
1159,your answer
1160,your answer
1161,your answer
1162,your answer
1163,your answer
1164,your answer
1165,your answer
1166,your answer
1167,your answer
1168,your answer
1169,your answer
1170,your answer
1171,your answer
1172,your answer
1173,your answer
1174,your answer
1175,your answer
1176,your answer
1177,your answer
1178,your answer
1179,your answer
1180,your answer
1181,your answer
1182,your answer
1183,your answer
1184,your answer
1185,your answer
1186,your answer
1187,your answer
1188,your answer
1189,your answer
1190,your answer
1191,your answer
1192,your answer
1193,your answer
1194,your answer
1195,your answer
1196,your answer
1197,your answer
1198,your answer
1199,your answer
1200,your answer
1201,your answer
1202,your answer
1203,your answer
1204,your answer
1205,your answer
1206,your answer
1207,your answer
1208,your answer
1209,your answer
1210,your answer
1211,your answer
1212,your answer
1213,your answer
1214,your answer
1215,your answer
1216,your answer
1217,your answer
1218,your answer
1219,your answer
1220,your answer
1221,your answer
1222,your answer
1223,your answer
1224,your answer
1225,your answer
1226,your answer
1227,your answer
1228,your answer
1229,your answer
1230,your answer
1231,your answer
1232,your answer
1233,your answer
1234,your answer
1235,your answer
1236,your answer
1237,your answer
1238,your answer
1239,your answer
1240,your answer
1241,your answer
1242,your answer
1243,your answer
1244,your answer
1245,your answer
1246,your answer
1247,your answer
1248,your answer
1249,your answer
1250,your answer
1251,your answer
1252,your answer
1253,your answer
1254,your answer
1255,your answer
1256,your answer
1257,your answer
1258,your answer
1259,your answer
1260,your answer
1261,your answer
1262,your answer
1263,your answer
1264,your answer
1265,your answer
1266,your answer
1267,your answer
1268,your answer
1269,your answer
1270,your answer
1271,your answer
1272,your answer
1273,your answer
1274,your answer
1275,your answer
1276,your answer
1277,your answer
1278,your answer
1279,your answer
1280,your answer
1281,your answer
1282,your answer
1283,your answer
1284,your answer
1285,your answer
1286,your answer
1287,your answer
1288,your answer
1289,your answer
1290,your answer
1291,your answer
1292,your answer
1293,your answer
1294,your answer
1295,your answer
1296,your answer
1297,your answer
1298,your answer
1299,your answer
1300,your answer
1301,your answer
1302,your answer
1303,your answer
1304,your answer
1305,your answer
1306,your answer
1307,your answer
1308,your answer
1309,your answer
1310,your answer
1311,your answer
1312,your answer
1313,your answer
1314,your answer
1315,your answer
1316,your answer
1317,your answer
1318,your answer
1319,your answer
1320,your answer
1321,your answer
1322,your answer
1323,your answer
1324,your answer
1325,your answer
1326,your answer
1327,your answer
1328,your answer
1329,your answer
1330,your answer
1331,your answer
1332,your answer
1333,your answer
1334,your answer
1335,your answer
1336,your answer
1337,your answer
1338,your answer
1339,your answer
1340,your answer
1341,your answer
1342,your answer
1343,your answer
1344,your answer
1345,your answer
1346,your answer
1347,your answer
1348,your answer
1349,your answer
1350,your answer
1351,your answer
1352,your answer
1353,your answer
1354,your answer
1355,your answer
1356,your answer
1357,your answer
1358,your answer
1359,your answer
1360,your answer
1361,your answer
1362,your answer
1363,your answer
1364,your answer
1365,your answer
1366,your answer
1367,your answer
1368,your answer
1369,your answer
1370,your answer
1371,your answer
1372,your answer
1373,your answer
1374,your answer
1375,your answer
1376,your answer
1377,your answer
1378,your answer
1379,your answer
1380,your answer
1381,your answer
1382,your answer
1383,your answer
1384,your answer
1385,your answer
1386,your answer
1387,your answer
1388,your answer
1389,your answer
1390,your answer
1391,your answer
1392,your answer
1393,your answer
1394,your answer
1395,your answer
1396,your answer
1397,your answer
1398,your answer
1399,your answer
1400,your answer
1401,your answer
1402,your answer
1403,your answer
1404,your answer
1405,your answer
1406,your answer
1407,your answer
1408,your answer
1409,your answer
1410,your answer
1411,your answer
1412,your answer
1413,your answer
1414,your answer
1415,your answer
1416,your answer
1417,your answer
1418,your answer
1419,your answer
1420,your answer
1421,your answer
1422,your answer
1423,your answer
1424,your answer
1425,your answer
1426,your answer
1427,your answer
1428,your answer
1429,your answer
1430,your answer
1431,your answer
1432,your answer
1433,your answer
1434,your answer
1435,your answer
1436,your answer
1437,your answer
1438,your answer
1439,your answer
1440,your answer
1441,your answer
1442,your answer
1443,your answer
1444,your answer
1445,your answer
1446,your answer
1447,your answer
1448,your answer
1449,your answer
1450,your answer
1451,your answer
1452,your answer
1453,your answer
1454,your answer
1455,your answer
1456,your answer
1457,your answer
1458,your answer
1459,your answer
1460,your answer
1461,your answer
1462,your answer
1463,your answer
1464,your answer
1465,your answer
1466,your answer
1467,your answer
1468,your answer
1469,your answer
1470,your answer
1471,your answer
1472,your answer
1473,your answer
1474,your answer
1475,your answer
1476,your answer
1477,your answer
1478,your answer
1479,your answer
1480,your answer
1481,your answer
1482,your answer
1483,your answer
1484,your answer
1485,your answer
1486,your answer
1487,your answer
1488,your answer
1489,your answer
1490,your answer
1491,your answer
1492,your answer
1493,your answer
1494,your answer
1495,your answer
1496,your answer
1497,your answer
1498,your answer
1499,your answer
1500,your answer
1501,your answer
1502,your answer
1503,your answer
1504,your answer
1505,your answer
1506,your answer
1507,your answer
1508,your answer
1509,your answer
1510,your answer
1511,your answer
1512,your answer
1513,your answer
1514,your answer
1515,your answer
1516,your answer
1517,your answer
1518,your answer
1519,your answer
1520,your answer
1521,your answer
1522,your answer
1523,your answer
1524,your answer
1525,your answer
1526,your answer
1527,your answer
1528,your answer
1529,your answer
1530,your answer
1531,your answer
1532,your answer
1533,your answer
1534,your answer
1535,your answer
1536,your answer
1537,your answer
1538,your answer
1539,your answer
1540,your answer
1541,your answer
1542,your answer
1543,your answer
1544,your answer
1545,your answer
1546,your answer
1547,your answer
1548,your answer
1549,your answer
1550,your answer
1551,your answer
1552,your answer
1553,your answer
1554,your answer
1555,your answer
1556,your answer
1557,your answer
1558,your answer
1559,your answer
1560,your answer
1561,your answer
1562,your answer
1563,your answer
1564,your answer
1565,your answer
1566,your answer
1567,your answer
1568,your answer
1569,your answer
1570,your answer
1571,your answer
1572,your answer
1573,your answer
1574,your answer
1575,your answer
1576,your answer
1577,your answer
1578,your answer
1579,your answer
1580,your answer
1581,your answer
1582,your answer
1583,your answer
1584,your answer
1585,your answer
1586,your answer
1587,your answer
1588,your answer
1589,your answer
1590,your answer
1591,your answer
1592,your answer
1593,your answer
1594,your answer
1595,your answer
1596,your answer
1597,your answer
1598,your answer
1599,your answer
1600,your answer
1601,your answer
1602,your answer
1603,your answer
1604,your answer
1605,your answer
1606,your answer
1607,your answer
1608,your answer
1609,your answer
1610,your answer
1611,your answer
1612,your answer
1613,your answer
1614,your answer
1615,your answer
1616,your answer
1617,your answer
1618,your answer
1619,your answer
1620,your answer
1621,your answer
1622,your answer
1623,your answer
1624,your answer
1625,your answer
1626,your answer
1627,your answer
1628,your answer
1629,your answer
1630,your answer
1631,your answer
1632,your answer
1633,your answer
1634,your answer
1635,your answer
1636,your answer
1637,your answer
1638,your answer
1639,your answer
1640,your answer
1641,your answer
1642,your answer
1643,your answer
1644,your answer
1645,your answer
1646,your answer
1647,your answer
1648,your answer
1649,your answer
1650,your answer
1651,your answer
1652,your answer
1653,your answer
1654,your answer
1655,your answer
1656,your answer
1657,your answer
1658,your answer
1659,your answer
1660,your answer
1661,your answer
1662,your answer
1663,your answer
1664,your answer
1665,your answer
1666,your answer
1667,your answer
1668,your answer
1669,your answer
1670,your answer
1671,your answer
1672,your answer
1673,your answer
1674,your answer
1675,your answer
1676,your answer
1677,your answer
1678,your answer
1679,your answer
1680,your answer
1681,your answer
1682,your answer
1683,your answer
1684,your answer
1685,your answer
1686,your answer
1687,your answer
1688,your answer
1689,your answer
1690,your answer
1691,your answer
1692,your answer
1693,your answer
1694,your answer
1695,your answer
1696,your answer
1697,your answer
1698,your answer
1699,your answer
1700,your answer
1701,your answer
1702,your answer
1703,your answer
1704,your answer
1705,your answer
1706,your answer
1707,your answer
1708,your answer
1709,your answer
1710,your answer
1711,your answer
1712,your answer
1713,your answer
1714,your answer
1715,your answer
1716,your answer
1717,your answer
1718,your answer
1719,your answer
1720,your answer
1721,your answer
1722,your answer
1723,your answer
1724,your answer
1725,your answer
1726,your answer
1727,your answer
1728,your answer
1729,your answer
1730,your answer
1731,your answer
1732,your answer
1733,your answer
1734,your answer
1735,your answer
1736,your answer
1737,your answer
1738,your answer
1739,your answer
1740,your answer
1741,your answer
1742,your answer
1743,your answer
1744,your answer
1745,your answer
1746,your answer
1747,your answer
1748,your answer
1749,your answer
1750,your answer
1751,your answer
1752,your answer
1753,your answer
1754,your answer
1755,your answer
1756,your answer
1757,your answer
1758,your answer
1759,your answer
1760,your answer
1761,your answer
1762,your answer
1763,your answer
1764,your answer
1765,your answer
1766,your answer
1767,your answer
1768,your answer
1769,your answer
1770,your answer
1771,your answer
1772,your answer
1773,your answer
1774,your answer
1775,your answer
1776,your answer
1777,your answer
1778,your answer
1779,your answer
1780,your answer
1781,your answer
1782,your answer
1783,your answer
1784,your answer
1785,your answer
1786,your answer
1787,your answer
1788,your answer
1789,your answer
1790,your answer
1791,your answer
1792,your answer
1793,your answer
1794,your answer
1795,your answer
1796,your answer
1797,your answer
1798,your answer
1799,your answer
1800,your answer
1801,your answer
1802,your answer
1803,your answer
1804,your answer
1805,your answer
1806,your answer
1807,your answer
1808,your answer
1809,your answer
1810,your answer
1811,your answer
1812,your answer
1813,your answer
1814,your answer
1815,your answer
1816,your answer
1817,your answer
1818,your answer
1819,your answer
1820,your answer
1821,your answer
1822,your answer
1823,your answer
1824,your answer
1825,your answer
1826,your answer
1827,your answer
1828,your answer
1829,your answer
1830,your answer
1831,your answer
1832,your answer
1833,your answer
1834,your answer
1835,your answer
1836,your answer
1837,your answer
1838,your answer
1839,your answer
1840,your answer
1841,your answer
1842,your answer
1843,your answer
1844,your answer
1845,your answer
1846,your answer
1847,your answer
1848,your answer
1849,your answer
1850,your answer
1851,your answer
1852,your answer
1853,your answer
1854,your answer
1855,your answer
1856,your answer
1857,your answer
1858,your answer
1859,your answer
1860,your answer
1861,your answer
1862,your answer
1863,your answer
1864,your answer
1865,your answer
1866,your answer
1867,your answer
1868,your answer
1869,your answer
1870,your answer
1871,your answer
1872,your answer
1873,your answer
1874,your answer
1875,your answer
1876,your answer
1877,your answer
1878,your answer
1879,your answer
1880,your answer
1881,your answer
1882,your answer
1883,your answer
1884,your answer
1885,your answer
1886,your answer
1887,your answer
1888,your answer
1889,your answer
1890,your answer
1891,your answer
1892,your answer
1893,your answer
1894,your answer
1895,your answer
1896,your answer
1897,your answer
1898,your answer
1899,your answer
1900,your answer
1901,your answer
1902,your answer
1903,your answer
1904,your answer
1905,your answer
1906,your answer
1907,your answer
1908,your answer
1909,your answer
1910,your answer
1911,your answer
1912,your answer
1913,your answer
1914,your answer
1915,your answer
1916,your answer
1917,your answer
1918,your answer
1919,your answer
1920,your answer
1921,your answer
1922,your answer
1923,your answer
1924,your answer
1925,your answer
1926,your answer
1927,your answer
1928,your answer
1929,your answer
1930,your answer
1931,your answer
1932,your answer
1933,your answer
1934,your answer
1935,your answer
1936,your answer
1937,your answer
1938,your answer
1939,your answer
1940,your answer
1941,your answer
1942,your answer
1943,your answer
1944,your answer
1945,your answer
1946,your answer
1947,your answer
1948,your answer
1949,your answer
1950,your answer
1951,your answer
1952,your answer
1953,your answer
1954,your answer
1955,your answer
1956,your answer
1957,your answer
1958,your answer
1959,your answer
1960,your answer
1961,your answer
1962,your answer
1963,your answer
1964,your answer
1965,your answer
1966,your answer
1967,your answer
1968,your answer
1969,your answer
1970,your answer
1971,your answer
1972,your answer
1973,your answer
1974,your answer
1975,your answer
1976,your answer
1977,your answer
1978,your answer
1979,your answer
1980,your answer
1981,your answer
1982,your answer
1983,your answer
1984,your answer
1985,your answer
1986,your answer
1987,your answer
1988,your answer
1989,your answer
1990,your answer
1991,your answer
1992,your answer
1993,your answer
1994,your answer
1995,your answer
1996,your answer
1997,your answer
1998,your answer
1999,your answer
2000,your answer
