ID,position
407,Forward
408,Forward-Center
409,Forward
410,Forward
411,Forward
412,Forward
413,Guard
414,Guard
415,Guard
416,Guard
417,Forward
418,Forward
419,Guard
420,Forward-Center
421,Center
422,Guard
423,Center
424,Guard
425,Guard
426,Forward
427,Guard
428,Guard
429,Forward
430,Forward
431,Center
432,Forward
433,Forward
434,Guard
435,Forward
436,Guard
437,Forward
438,Guard
439,Forward
440,Forward
441,Forward
442,Guard
443,Forward
444,Guard
445,Guard
446,Guard
447,Guard
448,Guard
449,Guard
450,Center
451,Guard
452,Forward
453,Center-Forward
454,Forward
455,Forward
456,Forward
457,Guard
458,Center
459,Forward
460,Guard
461,Guard
462,Center
463,Forward
464,Forward-Guard
465,Center-Forward
466,Guard
467,Guard
468,Forward
469,Center
470,Guard
471,Forward
472,Forward
473,Guard
474,Forward-Center
475,Forward
476,Guard
477,Forward-Center
478,Guard
479,Forward-Guard
480,Forward
481,Forward
482,Forward
483,Forward-Guard
484,Forward
485,Forward
486,Center
487,Guard
488,Forward
489,Guard
490,Guard-Forward
491,Forward-Guard
492,Forward-Guard
493,Forward
494,Forward
495,Center
496,Center-Forward
497,Forward
498,Forward
499,Center
500,Center
501,Forward
502,Forward
503,Center
504,Forward-Center
505,Forward
506,Forward
507,Guard
508,Center-Forward
509,Guard
510,Forward
511,Center
512,Forward
513,Forward
514,Forward
515,Guard
516,Forward
517,Forward
518,Guard
519,Guard
520,Guard
521,Forward
522,Forward
523,Guard
524,Center-Forward
525,Center
526,Center
527,Forward
528,Center-Forward
529,Guard
530,Forward
531,Guard-Forward
532,Guard
533,Guard
534,Guard
535,Center
536,Forward
537,Forward
538,Center
539,Forward
540,Center-Forward
541,Forward
542,Forward
543,Center
544,Forward-Center
545,Guard-Forward
546,Forward
547,Forward
548,Guard
549,Forward
550,Forward
551,Forward
552,Forward
553,Forward-Guard
554,Guard
555,Forward-Center
556,Guard
557,Forward
558,Forward
559,Forward
560,Guard
561,Guard
562,Forward
563,Guard
564,Forward
565,Center
566,Forward
567,Guard
568,Forward
569,Forward
570,Guard
571,Forward
572,Forward-Center
573,Center
574,Center
575,Forward-Center
576,Forward
577,Forward
578,Forward
579,Guard-Forward
580,Forward
581,Guard
582,Forward
583,Guard-Forward
584,Forward
585,Forward
586,Guard
587,Forward
588,Forward
589,Forward-Guard
590,Center
591,Forward
592,Forward
593,Forward
594,Forward
595,Forward
596,Forward
597,Forward
598,Guard
599,Center
600,Forward
601,Guard
602,Guard
603,Guard
604,Guard
605,Center-Forward
606,Guard
607,Forward
608,Forward
609,Guard
610,Center
611,Center
612,Forward
613,Forward
614,Center
615,Forward
616,Guard
617,Center
618,Forward
619,Guard
620,Guard
621,Guard
622,Guard
623,Forward-Center
624,Forward
625,Center
626,Forward
627,Forward
628,Forward
629,Forward
630,Forward
631,Guard
632,Center
633,Guard
634,Guard
635,Forward
636,Guard
637,Center
638,Guard
639,Guard-Forward
640,Forward-Center
641,Guard
642,Forward
643,Guard
644,Guard
645,Guard
646,Guard
647,Forward
648,Forward
649,Forward-Guard
650,Forward
651,Forward-Guard
652,Forward
653,Center-Forward
654,Guard
655,Guard
656,Forward
657,Forward
658,Center
659,Guard
660,Guard
661,Guard
662,Guard
663,Center-Forward
664,Guard
665,Forward
666,Guard
667,Guard
668,Guard
669,Forward
670,Forward
671,Forward
672,Forward-Center
673,Center
674,Forward
675,Guard
676,Guard
677,Forward
678,Center
679,Guard
680,Guard
681,Guard
682,Guard-Forward
683,Forward
684,Guard
685,Center
686,Forward
687,Center
688,Guard
689,Center
690,Guard
691,Forward
692,Forward-Center
693,Forward
694,Forward
695,Center
696,Forward
697,Forward-Center
698,Forward
699,Forward
700,Forward
701,Forward
702,Guard
703,Guard
704,Forward
705,Forward
706,Center
707,Guard
708,Guard
709,Center
710,Forward-Guard
711,Guard
712,Guard
713,Forward
714,Guard
715,Forward
716,Forward
717,Guard
718,Forward
719,Forward
720,Guard
721,Forward
722,Guard
723,Center-Forward
724,Center
725,Guard
726,Forward
727,Center
728,Forward
729,Forward
730,Guard
731,Forward-Guard
732,Guard-Forward
733,Guard
734,Guard-Forward
735,Center
736,Center
737,Forward
738,Forward
739,Guard-Forward
740,Forward-Center
741,Forward-Center
742,Guard
743,Forward
744,Guard
745,Guard
746,Forward
747,Guard
748,Forward
749,Center
750,Forward-Center
751,Guard
752,Forward
753,Guard
754,Forward
755,Forward
756,Forward
757,Center
758,Forward
759,Guard
760,Center
761,Forward
762,Forward
763,Guard
764,Forward
765,Guard
766,Guard
767,Forward
768,Guard
769,Forward
770,Guard
771,Guard
772,Guard
773,Center
774,Guard
775,Guard-Forward
776,Guard
777,Forward
778,Forward
779,Guard
780,Center
781,Forward
782,Forward
783,Forward
784,Center
785,Guard
786,Forward
787,Center
788,Forward
789,Forward
790,Guard
791,Guard-Forward
792,Guard
793,Forward
794,Center
795,Guard-Forward
796,Forward-Center
797,Forward-Guard
798,Forward
799,Forward
800,Forward
801,Guard
802,Center
803,Guard
804,Forward-Center
805,Guard
806,Guard
807,Guard
808,Forward-Center
809,Forward
810,Forward
811,Center
812,Forward
813,Guard
814,Forward
815,Center
816,Forward
817,Guard-Forward
818,Guard
819,Center-Forward
820,Forward
821,Forward
822,Forward
823,Forward
824,Guard
825,Forward
826,Forward
827,Center-Forward
828,Guard-Forward
829,Center-Forward
830,Guard
831,Forward
832,Forward
833,Forward
834,Guard
835,Forward
836,Guard
837,Center
838,Forward
839,Forward
840,Center
841,Forward
842,Guard
843,Guard
844,Forward
845,Guard
846,Forward
847,Guard
848,Guard
849,Guard
850,Forward-Center
851,Guard-Forward
852,Forward
853,Forward
854,Center-Forward
855,Guard
856,Center
857,Center
858,Guard
859,Forward
860,Guard
861,Guard-Forward
862,Forward
863,Guard-Forward
864,Forward
865,Guard
866,Forward
867,Guard
868,Forward
869,Center
870,Guard
871,Forward
872,Guard
873,Guard-Forward
874,Forward-Guard
875,Forward
876,Forward
877,Forward-Center
878,Guard
879,Forward
880,Center
881,Forward
882,Forward
883,Center-Forward
884,Center
885,Forward
886,Forward
887,Guard-Forward
888,Guard
889,Forward
890,Guard
891,Guard
892,Forward
893,Guard
894,Center
895,Forward
896,Forward
897,Guard-Forward
898,Guard
899,Guard
900,Forward-Center
901,Guard
902,Forward
903,Forward
904,Guard
905,Center
906,Guard
907,Guard
908,Forward
909,Forward
910,Forward
911,Center
912,Forward
913,Forward
914,Guard
915,Forward
916,Forward
917,Guard
918,Guard
919,Center
920,Forward
921,Forward-Center
922,Forward
923,Center-Forward
924,Forward
925,Forward
926,Forward
927,Forward
928,Forward
929,Center
930,Guard
931,Guard
932,Forward
933,Forward
934,Guard
935,Forward
936,Forward
937,Forward-Guard
938,Forward
939,Forward
940,Forward
941,Center
942,Guard
943,Center
944,Guard
945,Forward
946,Forward
947,Forward
948,Guard
949,Forward
950,Forward
951,Center
952,Forward
953,Forward
954,Forward
955,Guard
956,Forward
957,Guard
958,Forward
959,Forward
960,Forward
961,Forward
962,Forward
963,Forward
964,Guard
965,Forward
966,Guard
967,Forward-Center
968,Guard
969,Guard-Forward
970,Forward
971,Center
972,Guard
973,Forward-Center
974,Guard
975,Guard
976,Forward-Center
977,Forward
978,Forward
979,Guard
980,Forward-Center
981,Guard
982,Guard-Forward
983,Guard-Forward
984,Center-Forward
985,Guard
986,Center
987,Guard
988,Guard
989,Forward
990,Forward
991,Guard
992,Guard
993,Center
994,Guard
995,Forward
996,Guard
997,Guard
998,Guard
999,Forward-Guard
1000,Guard
1001,Guard
1002,Guard
1003,Guard
1004,Guard
1005,Center-Forward
1006,Center
1007,Forward
1008,Guard
1009,Guard
1010,Guard-Forward
1011,Forward
1012,Center
1013,Center
1014,Forward-Center
1015,Center
1016,Forward
1017,Forward
1018,Guard
1019,Forward
1020,Guard
1021,Forward
1022,Forward
1023,Forward-Center
1024,Guard
1025,Guard
1026,Forward
1027,Guard
1028,Guard-Forward
1029,Forward
1030,Forward
1031,Forward
1032,Guard
1033,Forward
1034,Guard-Forward
1035,Center
1036,Forward
1037,Forward
1038,Forward
1039,Center
1040,Forward-Center
1041,Forward-Center
1042,Guard
1043,Forward
1044,Forward
1045,Forward-Guard
1046,Forward
1047,Forward
1048,Forward
1049,Center-Forward
1050,Guard
1051,Guard
1052,Forward
1053,Center
1054,Guard
1055,Center
1056,Center
1057,Guard
1058,Forward
1059,Guard
1060,Forward
1061,Forward
1062,Forward
1063,Guard
1064,Center
1065,Guard
1066,Forward
1067,Forward-Center
1068,Forward-Center
1069,Guard
1070,Center-Forward
1071,Forward
1072,Guard
1073,Center-Forward
1074,Forward
1075,Center
1076,Guard-Forward
1077,Guard
1078,Forward
1079,Center
1080,Center
1081,Guard
1082,Guard-Forward
1083,Forward
1084,Guard
1085,Guard-Forward
1086,Forward
1087,Guard
1088,Guard
1089,Forward
1090,Center-Forward
1091,Guard
1092,Guard
1093,Guard
1094,Forward
1095,Forward
1096,Forward
1097,Center
1098,Guard
1099,Center
1100,Forward
1101,Forward
1102,Center
1103,Forward
1104,Forward
1105,Center
1106,Forward
1107,Forward-Center
1108,Guard
1109,Forward
1110,Guard
1111,Forward
1112,Forward
1113,Forward-Center
1114,Guard
1115,Forward
1116,Guard-Forward
1117,Guard-Forward
1118,Center
1119,Guard-Forward
1120,Guard
1121,Forward
1122,Center
1123,Forward
1124,Center
1125,Center
1126,Center
1127,Guard
1128,Forward
1129,Guard-Forward
1130,Forward
1131,Forward
1132,Guard
1133,Guard
1134,Forward
1135,Forward
1136,Guard
1137,Guard
1138,Guard
1139,Guard
1140,Forward-Guard
1141,Forward
1142,Forward
1143,Guard
1144,Forward
1145,Guard
1146,Forward
1147,Guard
1148,Center
1149,Forward
1150,Guard
1151,Forward
1152,Forward
1153,Center
1154,Center
1155,Guard
1156,Forward
1157,Center
1158,Guard
1159,Forward
1160,Guard
1161,Forward
1162,Guard
1163,Forward
1164,Guard-Forward
1165,Forward
1166,Forward
1167,Forward
1168,Guard
1169,Forward
1170,Guard
1171,Guard
1172,Forward
1173,Forward
1174,Forward
1175,Forward
1176,Forward
1177,Guard
1178,Guard
1179,Center
1180,Forward
1181,Center
1182,Guard
1183,Center
1184,Center
1185,Forward
1186,Forward
1187,Guard
1188,Forward
1189,Forward
1190,Center-Forward
1191,Guard
1192,Forward
1193,Forward
1194,Forward
1195,Forward
1196,Forward
1197,Forward
1198,Forward
1199,Guard-Forward
1200,Center-Forward
1201,Center
1202,Guard
1203,Forward
1204,Center
1205,Forward
1206,Forward
1207,Center-Forward
1208,Center
1209,Guard-Forward
1210,Guard
1211,Guard
1212,Guard
1213,Guard
1214,Center-Forward
1215,Forward-Center
1216,Forward
1217,Forward
1218,Center
1219,Forward
1220,Guard
1221,Forward
1222,Guard
1223,Guard-Forward
1224,Forward
1225,Forward
1226,Center
1227,Forward
1228,Forward
1229,Forward-Center
1230,Center
1231,Guard
1232,Forward
1233,Forward
1234,Guard
1235,Guard
1236,Center
1237,Forward
1238,Guard
1239,Guard
1240,Guard
1241,Guard
1242,Forward
1243,Forward
1244,Center
1245,Forward
1246,Guard-Forward
1247,Guard
1248,Forward
1249,Center-Forward
1250,Forward
1251,Forward
1252,Forward
1253,Forward
1254,Guard
1255,Guard
1256,Forward
1257,Forward
1258,Guard
1259,Guard
1260,Guard
1261,Forward
1262,Center
1263,Forward
1264,Guard
1265,Forward
1266,Guard
1267,Center
1268,Forward
1269,Guard
1270,Center
1271,Center-Forward
1272,Guard
1273,Forward
1274,Guard-Forward
1275,Guard
1276,Forward
1277,Center
1278,Forward-Center
1279,Center
1280,Forward
1281,Forward
1282,Guard
1283,Forward
1284,Guard
1285,Forward
1286,Guard-Forward
1287,Forward
1288,Guard
1289,Guard-Forward
1290,Forward
1291,Guard-Forward
1292,Forward
1293,Forward
1294,Guard
1295,Center-Forward
1296,Center
1297,Guard
1298,Forward
1299,Forward
1300,Guard
1301,Center
1302,Forward
1303,Guard
1304,Forward-Center
1305,Forward
1306,Forward
1307,Forward-Center
1308,Guard
1309,Forward
1310,Center-Forward
1311,Forward
1312,Center
1313,Guard
1314,Forward
1315,Guard
1316,Guard-Forward
1317,Forward
1318,Center
1319,Guard
1320,Forward
1321,Guard
1322,Guard
1323,Guard
1324,Center
1325,Forward
1326,Forward-Guard
1327,Guard
1328,Forward-Center
1329,Forward-Guard
1330,Forward
1331,Forward
1332,Guard
1333,Forward
1334,Guard
1335,Forward
1336,Center
1337,Center
1338,Forward
1339,Guard
1340,Forward-Center
1341,Guard
1342,Guard
1343,Forward
1344,Center
1345,Center-Forward
1346,Forward-Center
1347,Forward
1348,Guard
1349,Center
1350,Guard
1351,Guard
1352,Center-Forward
1353,Forward-Center
1354,Guard-Forward
1355,Forward-Center
1356,Center
1357,Guard
1358,Forward
1359,Forward
1360,Forward
1361,Guard
1362,Guard
1363,Forward-Center
1364,Guard
1365,Forward
1366,Guard
1367,Guard
1368,Guard
1369,Center
1370,Forward-Center
1371,Forward
1372,Center
1373,Guard
1374,Guard-Forward
1375,Forward
1376,Forward
1377,Forward
1378,Guard
1379,Forward
1380,Guard
1381,Center
1382,Center-Forward
1383,Guard
1384,Forward
1385,Forward
1386,Forward-Center
1387,Guard
1388,Guard
1389,Forward-Center
1390,Forward
1391,Forward
1392,Guard-Forward
1393,Forward
1394,Forward-Center
1395,Center
1396,Guard
1397,Guard
1398,Guard
1399,Guard
1400,Guard-Forward
1401,Guard
1402,Forward
1403,Forward
1404,Forward
1405,Forward
1406,Forward
1407,Forward
1408,Forward
1409,Guard
1410,Guard
1411,Guard
1412,Forward
1413,Forward
1414,Forward
1415,Forward
1416,Forward
1417,Guard
1418,Guard
1419,Forward
1420,Center
1421,Center-Forward
1422,Guard-Forward
1423,Forward
1424,Forward
1425,Forward
1426,Forward
1427,Forward
1428,Forward
1429,Guard
1430,Forward
1431,Guard
1432,Forward-Center
1433,Center
1434,Forward-Center
1435,Center
1436,Forward
1437,Forward-Center
1438,Forward
1439,Guard
1440,Forward
1441,Guard
1442,Guard-Forward
1443,Forward
1444,Forward
1445,Guard
1446,Forward
1447,Center
1448,Guard
1449,Guard
1450,Center
1451,Center
1452,Forward
1453,Guard
1454,Forward
1455,Guard
1456,Guard
1457,Forward-Guard
1458,Center
1459,Guard
1460,Center
1461,Forward-Guard
1462,Forward-Guard
1463,Center
1464,Guard-Forward
1465,Forward
1466,Forward
1467,Forward
1468,Guard
1469,Forward
1470,Center
1471,Center
1472,Forward
1473,Guard
1474,Guard
1475,Guard
1476,Guard-Forward
1477,Center
1478,Guard
1479,Center
1480,Guard-Forward
1481,Guard
1482,Forward
1483,Forward
1484,Forward
1485,Center
1486,Forward-Guard
1487,Guard
1488,Guard
1489,Center
1490,Forward
1491,Forward
1492,Guard
1493,Guard
1494,Center
1495,Forward
1496,Forward
1497,Forward
1498,Forward
1499,Forward
1500,Forward
1501,Guard
1502,Forward
1503,Guard
1504,Forward
1505,Forward
1506,Center
1507,Guard
1508,Forward
1509,Guard-Forward
1510,Forward
1511,Forward
1512,Guard
1513,Forward
1514,Forward
1515,Guard
1516,Forward
1517,Guard
1518,Center
1519,Forward-Center
1520,Forward
1521,Forward
1522,Guard
1523,Forward
1524,Forward
1525,Guard
1526,Forward
1527,Forward
1528,Center
1529,Guard
1530,Forward-Center
1531,Forward
1532,Center
1533,Forward-Guard
1534,Forward
1535,Center
1536,Forward
1537,Forward
1538,Center
1539,Forward
1540,Forward
1541,Guard-Forward
1542,Forward
1543,Center
1544,Forward-Guard
1545,Guard-Forward
1546,Forward
1547,Forward
1548,Guard
1549,Guard
1550,Forward
1551,Forward-Center
1552,Forward-Center
1553,Center
1554,Forward
1555,Center-Forward
1556,Guard
1557,Forward
1558,Center
1559,Forward
1560,Center
1561,Guard
1562,Guard
1563,Guard
1564,Center-Forward
1565,Forward
1566,Forward-Center
1567,Forward
1568,Center
1569,Forward
1570,Forward
1571,Forward
1572,Center
1573,Guard
1574,Forward
1575,Guard
1576,Center
1577,Forward-Center
1578,Guard
1579,Forward-Center
1580,Guard
1581,Guard
1582,Forward-Guard
1583,Forward
1584,Forward
1585,Center
1586,Center
1587,Guard
1588,Forward
1589,Forward
1590,Guard
1591,Guard
1592,Forward
1593,Center
1594,Guard
1595,Forward
1596,Center-Forward
1597,Forward
1598,Forward-Center
1599,Forward
1600,Forward
1601,Guard
1602,Guard
1603,Forward
1604,Forward
1605,Forward
1606,Center
1607,Center
1608,Forward
1609,Forward
1610,Forward
1611,Forward
1612,Forward-Guard
1613,Guard
1614,Center-Forward
1615,Center
1616,Forward
1617,Forward
1618,Forward
1619,Forward
1620,Forward
1621,Guard
1622,Center
1623,Forward-Guard
1624,Forward
1625,Guard
1626,Forward
1627,Forward
1628,Forward
1629,Guard
1630,Forward-Center
1631,Forward
1632,Forward-Center
1633,Guard
1634,Guard
1635,Center
1636,Forward
1637,Forward
1638,Center-Forward
1639,Forward
1640,Forward
1641,Forward
1642,Forward
1643,Forward-Guard
1644,Forward
1645,Center
1646,Forward
1647,Center
1648,Forward
1649,Forward
1650,Forward
1651,Guard
1652,Guard
1653,Forward
1654,Center
1655,Center
1656,Forward-Guard
1657,Forward-Center
1658,Guard
1659,Forward
1660,Forward
1661,Forward
1662,Forward
1663,Center
1664,Guard
1665,Forward
1666,Guard
1667,Forward-Center
1668,Guard-Forward
1669,Forward
1670,Guard
1671,Forward
1672,Center
1673,Guard
1674,Center
1675,Guard
1676,Forward
1677,Forward
1678,Center
1679,Guard
1680,Forward
1681,Forward-Guard
1682,Forward
1683,Guard
1684,Forward-Center
1685,Forward-Center
1686,Guard
1687,Forward
1688,Center
1689,Center
1690,Guard
1691,Center-Forward
1692,Forward
1693,Center
1694,Forward-Guard
1695,Forward
1696,Forward
1697,Guard
1698,Center
1699,Forward
1700,Forward
1701,Guard
1702,Forward
1703,Center-Forward
1704,Guard
1705,Guard
1706,Guard
1707,Forward
1708,Forward
1709,Center
1710,Forward-Center
1711,Center
1712,Center
1713,Guard-Forward
1714,Guard
1715,Forward
1716,Forward-Center
1717,Forward
1718,Forward
1719,Forward-Guard
1720,Guard-Forward
1721,Forward
1722,Center
1723,Guard
1724,Forward
1725,Forward
1726,Forward
1727,Center
1728,Forward
1729,Forward
1730,Forward
1731,Forward
1732,Guard
1733,Forward-Center
1734,Forward
1735,Center
1736,Guard-Forward
1737,Center
1738,Forward
1739,Center
1740,Guard
1741,Guard-Forward
1742,Forward
1743,Forward
1744,Forward
1745,Guard
1746,Forward
1747,Guard
1748,Guard
1749,Forward
1750,Guard
1751,Guard
1752,Forward
1753,Guard
1754,Forward
1755,Guard
1756,Guard
1757,Guard
1758,Forward-Center
1759,Guard
1760,Forward
1761,Forward-Center
1762,Center-Forward
1763,Forward-Center
1764,Forward
1765,Forward
1766,Guard
1767,Forward
1768,Forward
1769,Guard-Forward
1770,Forward
1771,Forward-Center
1772,Guard
1773,Forward
1774,Guard
1775,Forward-Center
1776,Guard-Forward
1777,Guard
1778,Guard-Forward
1779,Forward
1780,Forward
1781,Center
1782,Forward-Center
1783,Center-Forward
1784,Forward
1785,Forward
1786,Forward
1787,Center
1788,Forward
1789,Forward
1790,Center
1791,Forward
1792,Forward
1793,Forward
1794,Forward
1795,Guard
1796,Forward
1797,Guard-Forward
1798,Center
1799,Forward
1800,Center
1801,Forward
1802,Guard
1803,Guard
1804,Forward
1805,Forward
1806,Guard
1807,Guard
1808,Guard
1809,Guard
1810,Forward-Center
1811,Guard
1812,Center
1813,Forward
1814,Center-Forward
1815,Forward
1816,Guard
1817,Forward
1818,Guard
1819,Guard
1820,Forward
1821,Forward-Guard
1822,Guard-Forward
1823,Guard
1824,Forward
1825,Center
1826,Forward
1827,Forward-Center
1828,Forward-Center
1829,Forward
1830,Forward
1831,Forward
1832,Forward
1833,Guard
1834,Guard-Forward
1835,Center
1836,Center
1837,Forward
1838,Guard
1839,Guard
1840,Forward
1841,Forward-Center
1842,Forward-Guard
1843,Forward
1844,Guard
1845,Guard
1846,Forward
1847,Forward
1848,Guard
1849,Guard
1850,Guard
1851,Forward
1852,Guard
1853,Forward-Center
1854,Guard
1855,Forward
1856,Forward
1857,Forward
1858,Forward
1859,Guard
1860,Forward
1861,Forward
1862,Forward-Guard
1863,Forward
1864,Forward
1865,Guard
1866,Center
1867,Forward
1868,Guard
1869,Forward-Center
1870,Guard
1871,Forward-Center
1872,Forward-Guard
1873,Forward
1874,Guard
1875,Forward
1876,Center
1877,Guard
1878,Forward
1879,Forward
1880,Forward
1881,Guard
1882,Guard
1883,Center-Forward
1884,Forward-Guard
1885,Forward
1886,Forward
1887,Center
1888,Forward
1889,Center
1890,Forward
1891,Guard-Forward
1892,Center
1893,Center
1894,Guard
1895,Forward
1896,Guard
1897,Guard
1898,Center
1899,Forward
1900,Guard
1901,Guard
1902,Forward
1903,Forward
1904,Center
1905,Guard-Forward
1906,Forward-Guard
1907,Guard
1908,Forward
1909,Forward
1910,Forward
1911,Center
1912,Forward
1913,Guard
1914,Guard
1915,Forward
1916,Forward
1917,Guard
1918,Forward-Guard
1919,Forward-Center
1920,Center-Forward
1921,Center-Forward
1922,Guard
1923,Guard
1924,Forward
1925,Forward
1926,Guard
1927,Forward
1928,Forward
1929,Forward
1930,Center
1931,Forward
1932,Forward
1933,Guard
1934,Guard-Forward
1935,Forward-Center
1936,Forward
1937,Center
1938,Guard
1939,Forward
1940,Center
1941,Guard
1942,Forward
1943,Guard-Forward
1944,Forward
1945,Forward
1946,Forward
1947,Forward
1948,Guard
1949,Guard
1950,Guard
1951,Center
1952,Forward
1953,Center
1954,Guard-Forward
1955,Guard
1956,Center
1957,Guard
1958,Forward
1959,Forward
1960,Forward
1961,Guard
1962,Forward
1963,Forward
1964,Forward
1965,Center
1966,Forward
1967,Guard
1968,Forward
1969,Forward
1970,Forward
1971,Forward-Center
1972,Guard
1973,Center-Forward
1974,Guard
1975,Forward-Guard
1976,Center
1977,Guard-Forward
1978,Forward
1979,Forward
1980,Guard
1981,Guard
1982,Forward
1983,Forward
1984,Forward
1985,Guard
1986,Guard
1987,Forward
1988,Forward
1989,Center
1990,Forward
1991,Forward-Center
1992,Guard
1993,Forward-Center
1994,Forward
1995,Forward
1996,Forward
1997,Forward
1998,Forward
1999,Center
2000,Guard
